  0%|          | 0/1504 [00:00<?, ?it/s]`use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
`loss_type=None` was set in the config but it is unrecognised.Using the default loss: `ForCausalLMLoss`.
                                                   
{'loss': 2.0887, 'grad_norm': 111.62688446044922, 'learning_rate': 2e-05, 'mean_token_accuracy': 0.5554950833320618, 'epoch': 0.0}
{'loss': 0.611, 'grad_norm': 6.7183308601379395, 'learning_rate': 1.25e-05, 'mean_token_accuracy': 0.8305761814117432, 'epoch': 0.75}
{'loss': 0.5962, 'grad_norm': 4.929421901702881, 'learning_rate': 1.2486702127659575e-05, 'mean_token_accuracy': 0.795543909072876, 'epoch': 0.75}
{'loss': 0.233, 'grad_norm': 2.444584608078003, 'learning_rate': 1.247340425531915e-05, 'mean_token_accuracy': 0.9226770401000977, 'epoch': 0.75}
{'loss': 0.692, 'grad_norm': 11.668910026550293, 'learning_rate': 1.2460106382978725e-05, 'mean_token_accuracy': 0.7947959899902344, 'epoch': 0.76}
{'loss': 0.6367, 'grad_norm': 4.913486003875732, 'learning_rate': 1.24468085106383e-05, 'mean_token_accuracy': 0.8106250166893005, 'epoch': 0.76}
{'loss': 0.6663, 'grad_norm': 5.902587890625, 'learning_rate': 1.2433510638297874e-05, 'mean_token_accuracy': 0.7974772453308105, 'epoch': 0.76}
{'loss': 0.5356, 'grad_norm': 3.839921474456787, 'learning_rate': 1.2420212765957447e-05, 'mean_token_accuracy': 0.8306045532226562, 'epoch': 0.76}
{'loss': 0.6553, 'grad_norm': 5.989136695861816, 'learning_rate': 1.2406914893617021e-05, 'mean_token_accuracy': 0.8021664619445801, 'epoch': 0.76}
{'loss': 0.7369, 'grad_norm': 7.302713394165039, 'learning_rate': 1.2393617021276596e-05, 'mean_token_accuracy': 0.7789473533630371, 'epoch': 0.76}
{'loss': 0.8562, 'grad_norm': 5.344980716705322, 'learning_rate': 1.238031914893617e-05, 'mean_token_accuracy': 0.7635883688926697, 'epoch': 0.76}
{'loss': 0.7625, 'grad_norm': 3.944674491882324, 'learning_rate': 1.2367021276595745e-05, 'mean_token_accuracy': 0.77414870262146, 'epoch': 0.76}
{'loss': 0.4479, 'grad_norm': 4.521557331085205, 'learning_rate': 1.235372340425532e-05, 'mean_token_accuracy': 0.8400546908378601, 'epoch': 0.77}
{'loss': 0.4161, 'grad_norm': 4.83460807800293, 'learning_rate': 1.2340425531914895e-05, 'mean_token_accuracy': 0.8863222002983093, 'epoch': 0.77}
{'loss': 0.7042, 'grad_norm': 4.274938106536865, 'learning_rate': 1.232712765957447e-05, 'mean_token_accuracy': 0.7863470315933228, 'epoch': 0.77}
{'loss': 0.474, 'grad_norm': 6.1236042976379395, 'learning_rate': 1.2313829787234044e-05, 'mean_token_accuracy': 0.8414096832275391, 'epoch': 0.77}
{'loss': 0.4566, 'grad_norm': 3.577620506286621, 'learning_rate': 1.2300531914893619e-05, 'mean_token_accuracy': 0.8342857360839844, 'epoch': 0.77}
{'loss': 0.6157, 'grad_norm': 4.394302845001221, 'learning_rate': 1.2287234042553193e-05, 'mean_token_accuracy': 0.7786052823066711, 'epoch': 0.77}
{'loss': 0.6206, 'grad_norm': 5.914587020874023, 'learning_rate': 1.2273936170212768e-05, 'mean_token_accuracy': 0.8170961737632751, 'epoch': 0.77}
{'loss': 0.5884, 'grad_norm': 4.557864665985107, 'learning_rate': 1.2260638297872341e-05, 'mean_token_accuracy': 0.821561336517334, 'epoch': 0.78}
{'loss': 0.4308, 'grad_norm': 5.0898919105529785, 'learning_rate': 1.2247340425531916e-05, 'mean_token_accuracy': 0.8544973731040955, 'epoch': 0.78}
{'loss': 0.5788, 'grad_norm': 5.081711292266846, 'learning_rate': 1.223404255319149e-05, 'mean_token_accuracy': 0.8278820514678955, 'epoch': 0.78}
{'loss': 0.6141, 'grad_norm': 3.459590196609497, 'learning_rate': 1.2220744680851065e-05, 'mean_token_accuracy': 0.7986798882484436, 'epoch': 0.78}
{'loss': 0.4743, 'grad_norm': 4.299847602844238, 'learning_rate': 1.220744680851064e-05, 'mean_token_accuracy': 0.838225245475769, 'epoch': 0.78}
{'loss': 0.3095, 'grad_norm': 6.869614124298096, 'learning_rate': 1.2194148936170214e-05, 'mean_token_accuracy': 0.8867924809455872, 'epoch': 0.78}
{'loss': 0.4877, 'grad_norm': 6.718520164489746, 'learning_rate': 1.2180851063829789e-05, 'mean_token_accuracy': 0.8290495872497559, 'epoch': 0.78}
{'loss': 0.7054, 'grad_norm': 5.727834224700928, 'learning_rate': 1.2167553191489363e-05, 'mean_token_accuracy': 0.789499044418335, 'epoch': 0.78}
{'loss': 0.6055, 'grad_norm': 4.42930793762207, 'learning_rate': 1.2154255319148938e-05, 'mean_token_accuracy': 0.8103346824645996, 'epoch': 0.79}
{'loss': 0.6318, 'grad_norm': 4.959399223327637, 'learning_rate': 1.2140957446808513e-05, 'mean_token_accuracy': 0.8143893480300903, 'epoch': 0.79}
{'loss': 0.5661, 'grad_norm': 5.54652738571167, 'learning_rate': 1.2127659574468087e-05, 'mean_token_accuracy': 0.8050633072853088, 'epoch': 0.79}
{'loss': 0.301, 'grad_norm': 3.4296398162841797, 'learning_rate': 1.2114361702127662e-05, 'mean_token_accuracy': 0.8923192620277405, 'epoch': 0.79}
{'loss': 0.6393, 'grad_norm': 4.073845863342285, 'learning_rate': 1.2101063829787233e-05, 'mean_token_accuracy': 0.8092626333236694, 'epoch': 0.79}
{'loss': 0.4992, 'grad_norm': 5.843864440917969, 'learning_rate': 1.2087765957446808e-05, 'mean_token_accuracy': 0.8388042449951172, 'epoch': 0.79}
{'loss': 0.2897, 'grad_norm': 4.802183628082275, 'learning_rate': 1.2074468085106383e-05, 'mean_token_accuracy': 0.8981841802597046, 'epoch': 0.79}
{'loss': 0.2104, 'grad_norm': 2.8175058364868164, 'learning_rate': 1.2061170212765957e-05, 'mean_token_accuracy': 0.9223300814628601, 'epoch': 0.8}
{'loss': 0.6936, 'grad_norm': 5.541619300842285, 'learning_rate': 1.2047872340425532e-05, 'mean_token_accuracy': 0.7806031703948975, 'epoch': 0.8}
{'loss': 0.4209, 'grad_norm': 4.241499423980713, 'learning_rate': 1.2034574468085107e-05, 'mean_token_accuracy': 0.8699708580970764, 'epoch': 0.8}
{'loss': 0.6297, 'grad_norm': 5.3640923500061035, 'learning_rate': 1.2021276595744681e-05, 'mean_token_accuracy': 0.8150991797447205, 'epoch': 0.8}
{'loss': 0.4907, 'grad_norm': 5.999199867248535, 'learning_rate': 1.2007978723404256e-05, 'mean_token_accuracy': 0.8539325594902039, 'epoch': 0.8}
{'loss': 0.7167, 'grad_norm': 5.677433490753174, 'learning_rate': 1.199468085106383e-05, 'mean_token_accuracy': 0.7852458953857422, 'epoch': 0.8}
{'loss': 0.6396, 'grad_norm': 4.635972023010254, 'learning_rate': 1.1981382978723405e-05, 'mean_token_accuracy': 0.8006116151809692, 'epoch': 0.8}
{'loss': 0.5531, 'grad_norm': 4.093020915985107, 'learning_rate': 1.196808510638298e-05, 'mean_token_accuracy': 0.8213793039321899, 'epoch': 0.8}
{'loss': 0.4455, 'grad_norm': 4.503053188323975, 'learning_rate': 1.1954787234042554e-05, 'mean_token_accuracy': 0.8500687479972839, 'epoch': 0.81}
{'loss': 0.5029, 'grad_norm': 6.6142191886901855, 'learning_rate': 1.1941489361702127e-05, 'mean_token_accuracy': 0.8380062580108643, 'epoch': 0.81}
{'loss': 0.4061, 'grad_norm': 3.3532657623291016, 'learning_rate': 1.1928191489361702e-05, 'mean_token_accuracy': 0.8702388405799866, 'epoch': 0.81}
{'loss': 0.6056, 'grad_norm': 4.050390243530273, 'learning_rate': 1.1914893617021277e-05, 'mean_token_accuracy': 0.8136856555938721, 'epoch': 0.81}
{'loss': 0.3965, 'grad_norm': 4.770391464233398, 'learning_rate': 1.1901595744680851e-05, 'mean_token_accuracy': 0.8767826557159424, 'epoch': 0.81}
{'loss': 0.3524, 'grad_norm': 2.902026653289795, 'learning_rate': 1.1888297872340426e-05, 'mean_token_accuracy': 0.8790513873100281, 'epoch': 0.81}
{'loss': 0.6493, 'grad_norm': 5.1405744552612305, 'learning_rate': 1.1875e-05, 'mean_token_accuracy': 0.798705518245697, 'epoch': 0.81}
{'loss': 0.726, 'grad_norm': 5.0602192878723145, 'learning_rate': 1.1861702127659575e-05, 'mean_token_accuracy': 0.772543728351593, 'epoch': 0.82}
{'loss': 0.5502, 'grad_norm': 6.365199089050293, 'learning_rate': 1.184840425531915e-05, 'mean_token_accuracy': 0.8066298365592957, 'epoch': 0.82}
{'loss': 0.3066, 'grad_norm': 2.858074426651001, 'learning_rate': 1.1835106382978725e-05, 'mean_token_accuracy': 0.9014883041381836, 'epoch': 0.82}
{'loss': 0.601, 'grad_norm': 5.19622802734375, 'learning_rate': 1.18218085106383e-05, 'mean_token_accuracy': 0.8034047484397888, 'epoch': 0.82}
{'loss': 0.5976, 'grad_norm': 5.903299331665039, 'learning_rate': 1.1808510638297874e-05, 'mean_token_accuracy': 0.801764726638794, 'epoch': 0.82}
{'loss': 0.504, 'grad_norm': 3.7664451599121094, 'learning_rate': 1.1795212765957447e-05, 'mean_token_accuracy': 0.8226950168609619, 'epoch': 0.82}
{'loss': 0.4411, 'grad_norm': 5.091053009033203, 'learning_rate': 1.1781914893617022e-05, 'mean_token_accuracy': 0.860046923160553, 'epoch': 0.82}
{'loss': 0.5646, 'grad_norm': 6.363738536834717, 'learning_rate': 1.1768617021276596e-05, 'mean_token_accuracy': 0.8265536427497864, 'epoch': 0.82}
{'loss': 0.5339, 'grad_norm': 3.7182810306549072, 'learning_rate': 1.175531914893617e-05, 'mean_token_accuracy': 0.8357771039009094, 'epoch': 0.83}
{'loss': 0.5743, 'grad_norm': 5.942570209503174, 'learning_rate': 1.1742021276595745e-05, 'mean_token_accuracy': 0.8274247646331787, 'epoch': 0.83}
{'loss': 0.5393, 'grad_norm': 5.2771759033203125, 'learning_rate': 1.172872340425532e-05, 'mean_token_accuracy': 0.8144946694374084, 'epoch': 0.83}
{'loss': 0.4218, 'grad_norm': 3.3507895469665527, 'learning_rate': 1.1715425531914895e-05, 'mean_token_accuracy': 0.8712297081947327, 'epoch': 0.83}
{'loss': 0.4932, 'grad_norm': 5.057002544403076, 'learning_rate': 1.170212765957447e-05, 'mean_token_accuracy': 0.835690975189209, 'epoch': 0.83}
{'loss': 0.5024, 'grad_norm': 3.8241639137268066, 'learning_rate': 1.1688829787234044e-05, 'mean_token_accuracy': 0.8422301411628723, 'epoch': 0.83}
{'loss': 0.7821, 'grad_norm': 4.718966007232666, 'learning_rate': 1.1675531914893619e-05, 'mean_token_accuracy': 0.7459806799888611, 'epoch': 0.83}
{'loss': 0.6372, 'grad_norm': 9.148537635803223, 'learning_rate': 1.1662234042553193e-05, 'mean_token_accuracy': 0.7969325184822083, 'epoch': 0.84}
{'loss': 0.277, 'grad_norm': 3.8593690395355225, 'learning_rate': 1.1648936170212768e-05, 'mean_token_accuracy': 0.8997451066970825, 'epoch': 0.84}
{'loss': 0.769, 'grad_norm': 6.358828067779541, 'learning_rate': 1.1635638297872341e-05, 'mean_token_accuracy': 0.7820719480514526, 'epoch': 0.84}
{'loss': 0.4551, 'grad_norm': 6.153099536895752, 'learning_rate': 1.1622340425531916e-05, 'mean_token_accuracy': 0.8514628410339355, 'epoch': 0.84}
{'loss': 0.4847, 'grad_norm': 5.135355472564697, 'learning_rate': 1.160904255319149e-05, 'mean_token_accuracy': 0.8560338616371155, 'epoch': 0.84}
{'loss': 0.6995, 'grad_norm': 5.813452243804932, 'learning_rate': 1.1595744680851065e-05, 'mean_token_accuracy': 0.7848728895187378, 'epoch': 0.84}
{'loss': 0.4455, 'grad_norm': 4.68600606918335, 'learning_rate': 1.158244680851064e-05, 'mean_token_accuracy': 0.845588207244873, 'epoch': 0.84}
{'loss': 0.4469, 'grad_norm': 6.557733535766602, 'learning_rate': 1.1569148936170214e-05, 'mean_token_accuracy': 0.868595540523529, 'epoch': 0.84}
{'loss': 0.6327, 'grad_norm': 7.230936527252197, 'learning_rate': 1.1555851063829789e-05, 'mean_token_accuracy': 0.8187667727470398, 'epoch': 0.85}
{'loss': 0.4655, 'grad_norm': 8.309574127197266, 'learning_rate': 1.1542553191489364e-05, 'mean_token_accuracy': 0.8320261240005493, 'epoch': 0.85}
{'loss': 0.4797, 'grad_norm': 3.8526358604431152, 'learning_rate': 1.1529255319148938e-05, 'mean_token_accuracy': 0.8300550580024719, 'epoch': 0.85}
{'loss': 0.5718, 'grad_norm': 7.038430690765381, 'learning_rate': 1.1515957446808513e-05, 'mean_token_accuracy': 0.8165989518165588, 'epoch': 0.85}
{'loss': 0.2404, 'grad_norm': 3.104337453842163, 'learning_rate': 1.1502659574468087e-05, 'mean_token_accuracy': 0.94922935962677, 'epoch': 0.85}
{'loss': 0.5106, 'grad_norm': 5.352109432220459, 'learning_rate': 1.1489361702127662e-05, 'mean_token_accuracy': 0.8274415731430054, 'epoch': 0.85}
{'loss': 0.3337, 'grad_norm': 4.556994915008545, 'learning_rate': 1.1476063829787233e-05, 'mean_token_accuracy': 0.898876428604126, 'epoch': 0.85}
{'loss': 0.5086, 'grad_norm': 4.233238220214844, 'learning_rate': 1.1462765957446808e-05, 'mean_token_accuracy': 0.8335266709327698, 'epoch': 0.86}
{'loss': 0.3615, 'grad_norm': 4.509383678436279, 'learning_rate': 1.1449468085106383e-05, 'mean_token_accuracy': 0.8779552578926086, 'epoch': 0.86}
{'loss': 0.3532, 'grad_norm': 4.316038131713867, 'learning_rate': 1.1436170212765957e-05, 'mean_token_accuracy': 0.8798988461494446, 'epoch': 0.86}
{'loss': 0.5267, 'grad_norm': 3.4411137104034424, 'learning_rate': 1.1422872340425532e-05, 'mean_token_accuracy': 0.8235294222831726, 'epoch': 0.86}
{'loss': 0.5944, 'grad_norm': 5.534282207489014, 'learning_rate': 1.1409574468085107e-05, 'mean_token_accuracy': 0.8091068267822266, 'epoch': 0.86}
{'loss': 0.3896, 'grad_norm': 4.73032808303833, 'learning_rate': 1.1396276595744681e-05, 'mean_token_accuracy': 0.8643215894699097, 'epoch': 0.86}
{'loss': 0.7902, 'grad_norm': 4.9786763191223145, 'learning_rate': 1.1382978723404256e-05, 'mean_token_accuracy': 0.7427386045455933, 'epoch': 0.86}
{'loss': 0.5503, 'grad_norm': 4.317022323608398, 'learning_rate': 1.136968085106383e-05, 'mean_token_accuracy': 0.8147668242454529, 'epoch': 0.86}
{'loss': 0.4068, 'grad_norm': 3.302647352218628, 'learning_rate': 1.1356382978723405e-05, 'mean_token_accuracy': 0.8333333134651184, 'epoch': 0.87}
{'loss': 0.5669, 'grad_norm': 6.285236835479736, 'learning_rate': 1.134308510638298e-05, 'mean_token_accuracy': 0.8156028389930725, 'epoch': 0.87}
{'loss': 0.4684, 'grad_norm': 5.159908771514893, 'learning_rate': 1.1329787234042555e-05, 'mean_token_accuracy': 0.8528189659118652, 'epoch': 0.87}
{'loss': 0.6057, 'grad_norm': 7.021695613861084, 'learning_rate': 1.1316489361702127e-05, 'mean_token_accuracy': 0.8282828330993652, 'epoch': 0.87}
{'loss': 0.7101, 'grad_norm': 5.452763080596924, 'learning_rate': 1.1303191489361702e-05, 'mean_token_accuracy': 0.7858660817146301, 'epoch': 0.87}
{'loss': 0.6308, 'grad_norm': 5.338043689727783, 'learning_rate': 1.1289893617021277e-05, 'mean_token_accuracy': 0.829734742641449, 'epoch': 0.87}
{'loss': 0.6165, 'grad_norm': 6.322729110717773, 'learning_rate': 1.1276595744680851e-05, 'mean_token_accuracy': 0.817714273929596, 'epoch': 0.87}
{'loss': 0.6252, 'grad_norm': 4.288405418395996, 'learning_rate': 1.1263297872340426e-05, 'mean_token_accuracy': 0.7991831302642822, 'epoch': 0.88}
{'loss': 0.9133, 'grad_norm': 6.600371360778809, 'learning_rate': 1.125e-05, 'mean_token_accuracy': 0.733660101890564, 'epoch': 0.88}
{'loss': 0.3624, 'grad_norm': 3.2484798431396484, 'learning_rate': 1.1236702127659575e-05, 'mean_token_accuracy': 0.8707782626152039, 'epoch': 0.88}
{'loss': 0.4609, 'grad_norm': 4.282554626464844, 'learning_rate': 1.122340425531915e-05, 'mean_token_accuracy': 0.8421413898468018, 'epoch': 0.88}
{'loss': 0.5433, 'grad_norm': 4.767983436584473, 'learning_rate': 1.1210106382978725e-05, 'mean_token_accuracy': 0.8202453851699829, 'epoch': 0.88}
{'loss': 0.6081, 'grad_norm': 3.7860846519470215, 'learning_rate': 1.11968085106383e-05, 'mean_token_accuracy': 0.7980476021766663, 'epoch': 0.88}
{'loss': 0.8381, 'grad_norm': 5.4677863121032715, 'learning_rate': 1.1183510638297874e-05, 'mean_token_accuracy': 0.7681159377098083, 'epoch': 0.88}
{'loss': 0.644, 'grad_norm': 5.664732933044434, 'learning_rate': 1.1170212765957447e-05, 'mean_token_accuracy': 0.8002269864082336, 'epoch': 0.88}
{'loss': 0.549, 'grad_norm': 3.567326068878174, 'learning_rate': 1.1156914893617022e-05, 'mean_token_accuracy': 0.8200270533561707, 'epoch': 0.89}
{'loss': 0.413, 'grad_norm': 4.389581680297852, 'learning_rate': 1.1143617021276596e-05, 'mean_token_accuracy': 0.8479290008544922, 'epoch': 0.89}
{'loss': 0.4957, 'grad_norm': 6.648289203643799, 'learning_rate': 1.1130319148936171e-05, 'mean_token_accuracy': 0.8257485032081604, 'epoch': 0.89}
{'loss': 0.7174, 'grad_norm': 5.295190811157227, 'learning_rate': 1.1117021276595746e-05, 'mean_token_accuracy': 0.7752075791358948, 'epoch': 0.89}
{'loss': 0.351, 'grad_norm': 3.1571085453033447, 'learning_rate': 1.110372340425532e-05, 'mean_token_accuracy': 0.8694287538528442, 'epoch': 0.89}
{'loss': 0.4259, 'grad_norm': 4.466286659240723, 'learning_rate': 1.1090425531914895e-05, 'mean_token_accuracy': 0.8587608337402344, 'epoch': 0.89}
{'loss': 0.8071, 'grad_norm': 6.391833305358887, 'learning_rate': 1.107712765957447e-05, 'mean_token_accuracy': 0.7552527189254761, 'epoch': 0.89}
{'loss': 0.7015, 'grad_norm': 6.952568531036377, 'learning_rate': 1.1063829787234044e-05, 'mean_token_accuracy': 0.804949939250946, 'epoch': 0.89}
{'loss': 0.4006, 'grad_norm': 4.50957727432251, 'learning_rate': 1.1050531914893619e-05, 'mean_token_accuracy': 0.8736059665679932, 'epoch': 0.9}
{'loss': 0.5795, 'grad_norm': 5.008249759674072, 'learning_rate': 1.1037234042553193e-05, 'mean_token_accuracy': 0.8147459626197815, 'epoch': 0.9}
{'loss': 0.7104, 'grad_norm': 5.811455726623535, 'learning_rate': 1.1023936170212768e-05, 'mean_token_accuracy': 0.7801046967506409, 'epoch': 0.9}
{'loss': 0.6268, 'grad_norm': 6.561889171600342, 'learning_rate': 1.1010638297872341e-05, 'mean_token_accuracy': 0.8067542314529419, 'epoch': 0.9}
{'loss': 0.5215, 'grad_norm': 5.143725395202637, 'learning_rate': 1.0997340425531916e-05, 'mean_token_accuracy': 0.8413915038108826, 'epoch': 0.9}
{'loss': 0.386, 'grad_norm': 4.01992130279541, 'learning_rate': 1.098404255319149e-05, 'mean_token_accuracy': 0.8530303239822388, 'epoch': 0.9}
{'loss': 0.5941, 'grad_norm': 4.949038505554199, 'learning_rate': 1.0970744680851065e-05, 'mean_token_accuracy': 0.8255945444107056, 'epoch': 0.9}
{'loss': 0.4865, 'grad_norm': 3.282383918762207, 'learning_rate': 1.095744680851064e-05, 'mean_token_accuracy': 0.8399725556373596, 'epoch': 0.91}
{'loss': 0.6999, 'grad_norm': 4.696628570556641, 'learning_rate': 1.0944148936170214e-05, 'mean_token_accuracy': 0.7722772359848022, 'epoch': 0.91}
{'loss': 0.7607, 'grad_norm': 4.647213935852051, 'learning_rate': 1.0930851063829789e-05, 'mean_token_accuracy': 0.7728832960128784, 'epoch': 0.91}
{'loss': 0.4814, 'grad_norm': 5.503643035888672, 'learning_rate': 1.0917553191489364e-05, 'mean_token_accuracy': 0.854239284992218, 'epoch': 0.91}
{'loss': 0.3592, 'grad_norm': 3.9329357147216797, 'learning_rate': 1.0904255319148938e-05, 'mean_token_accuracy': 0.8773722648620605, 'epoch': 0.91}
{'loss': 0.4052, 'grad_norm': 4.844566345214844, 'learning_rate': 1.0890957446808513e-05, 'mean_token_accuracy': 0.8609112501144409, 'epoch': 0.91}
{'loss': 0.6807, 'grad_norm': 5.2095770835876465, 'learning_rate': 1.0877659574468088e-05, 'mean_token_accuracy': 0.8094959259033203, 'epoch': 0.91}
{'loss': 0.7148, 'grad_norm': 6.4763689041137695, 'learning_rate': 1.0864361702127662e-05, 'mean_token_accuracy': 0.7825846076011658, 'epoch': 0.91}
{'loss': 0.5161, 'grad_norm': 5.302270412445068, 'learning_rate': 1.0851063829787233e-05, 'mean_token_accuracy': 0.8377337455749512, 'epoch': 0.92}
{'loss': 0.8099, 'grad_norm': 7.296529769897461, 'learning_rate': 1.0837765957446808e-05, 'mean_token_accuracy': 0.7563976645469666, 'epoch': 0.92}
{'loss': 0.3999, 'grad_norm': 3.539466142654419, 'learning_rate': 1.0824468085106383e-05, 'mean_token_accuracy': 0.8631397485733032, 'epoch': 0.92}
{'loss': 0.4115, 'grad_norm': 4.721402645111084, 'learning_rate': 1.0811170212765957e-05, 'mean_token_accuracy': 0.8780487775802612, 'epoch': 0.92}
{'loss': 0.5492, 'grad_norm': 6.202545642852783, 'learning_rate': 1.0797872340425532e-05, 'mean_token_accuracy': 0.8147239089012146, 'epoch': 0.92}
{'loss': 0.5641, 'grad_norm': 4.71904182434082, 'learning_rate': 1.0784574468085107e-05, 'mean_token_accuracy': 0.8167272806167603, 'epoch': 0.92}
{'loss': 0.6199, 'grad_norm': 5.331809043884277, 'learning_rate': 1.0771276595744681e-05, 'mean_token_accuracy': 0.7988101840019226, 'epoch': 0.92}
{'loss': 0.4771, 'grad_norm': 5.179534435272217, 'learning_rate': 1.0757978723404256e-05, 'mean_token_accuracy': 0.8495355844497681, 'epoch': 0.93}
{'loss': 0.7084, 'grad_norm': 6.403363227844238, 'learning_rate': 1.074468085106383e-05, 'mean_token_accuracy': 0.8007945418357849, 'epoch': 0.93}
{'loss': 0.5644, 'grad_norm': 4.125246047973633, 'learning_rate': 1.0731382978723405e-05, 'mean_token_accuracy': 0.8061342835426331, 'epoch': 0.93}
{'loss': 0.5867, 'grad_norm': 6.265851974487305, 'learning_rate': 1.071808510638298e-05, 'mean_token_accuracy': 0.8189349174499512, 'epoch': 0.93}
{'loss': 0.5782, 'grad_norm': 3.7780723571777344, 'learning_rate': 1.0704787234042555e-05, 'mean_token_accuracy': 0.8092015981674194, 'epoch': 0.93}
{'loss': 0.5657, 'grad_norm': 4.908341407775879, 'learning_rate': 1.0691489361702128e-05, 'mean_token_accuracy': 0.8127068281173706, 'epoch': 0.93}
{'loss': 0.5623, 'grad_norm': 4.0516581535339355, 'learning_rate': 1.0678191489361702e-05, 'mean_token_accuracy': 0.7930298447608948, 'epoch': 0.93}
{'loss': 0.5896, 'grad_norm': 4.470792293548584, 'learning_rate': 1.0664893617021277e-05, 'mean_token_accuracy': 0.8330122232437134, 'epoch': 0.93}
